,timestamp,equipment_id,component_type,location,event_type
2945,2020-01-12 04-18-19,EQ_2,Composant_1,Montparnasse,Maintenance
2946,2020-08-10 13-13-24,EQ_3,Composant_2,Saint-Lazare,Failure
2947,2020-12-25 11-58-09,EQ_3,Composant_1,Opéra,Maintenance
2948,2020-09-26 22-40-58,EQ_3,Composant_3,Opéra,Maintenance
2949,2020-09-25 17-12-07,EQ_2,Composant_4,Gare de Lyon,Failure
2950,2020-07-16 08-27-41,EQ_5,Composant_1,Montparnasse,Failure
2951,2020-07-17 22-47-41,EQ_3,Composant_4,Saint-Lazare,Maintenance
2952,2020-04-08 16-43-52,EQ_1,Composant_3,Gare de Lyon,Warning
2953,2020-07-30 04-58-43,EQ_2,Composant_2,Saint-Lazare,Warning
2954,2020-04-20 20-28-01,EQ_5,Composant_4,Opéra,Warning
2955,2020-12-28 19-28-36,EQ_2,Composant_4,Opéra,Maintenance
2956,2020-12-07 09-56-34,EQ_1,Composant_2,Montparnasse,Maintenance
2957,2020-10-23 03-46-38,EQ_1,Composant_5,Opéra,Failure
2958,2020-09-11 10-34-49,EQ_5,Composant_2,Opéra,Maintenance
2959,2020-07-13 21-18-13,EQ_2,Composant_2,Gare de Lyon,Failure
2960,2020-04-26 06-49-16,EQ_3,Composant_4,Gare de Lyon,Failure
2961,2020-12-01 14-26-20,EQ_3,Composant_2,Saint-Lazare,Warning
2962,2020-10-28 11-22-52,EQ_3,Composant_5,Opéra,Maintenance
2963,2020-11-17 17-04-19,EQ_1,Composant_3,Saint-Lazare,Warning
2964,2020-10-01 02-09-24,EQ_3,Composant_3,Opéra,Failure
2965,2020-01-11 09-35-45,EQ_1,Composant_3,Montparnasse,Failure
2966,2020-04-01 23-17-52,EQ_1,Composant_5,Opéra,Warning
2967,2020-12-01 15-39-49,EQ_3,Composant_5,Opéra,Maintenance
2968,2020-06-09 02-37-42,EQ_4,Composant_3,Montparnasse,Maintenance
2969,2020-02-09 21-21-20,EQ_1,Composant_1,Gare de Lyon,Failure
2970,2020-02-25 09-15-52,EQ_5,Composant_5,Opéra,Failure
2971,2020-05-31 09-11-42,EQ_1,Composant_3,Montparnasse,Maintenance
2972,2020-08-11 20-09-30,EQ_4,Composant_5,Gare de Lyon,Maintenance
2973,2020-02-10 19-01-15,EQ_4,Composant_3,Gare de Lyon,Maintenance
2974,2020-07-25 00-54-09,EQ_5,Composant_1,Gare de Lyon,Warning
2975,2020-06-03 05-50-08,EQ_2,Composant_4,Opéra,Failure
2976,2020-05-02 17-59-56,EQ_2,Composant_2,Montparnasse,Warning
2977,2020-08-09 23-55-42,EQ_4,Composant_2,Opéra,Failure
2978,2020-04-12 14-50-23,EQ_2,Composant_3,Gare de Lyon,Warning
2979,2020-03-17 11-09-34,EQ_1,Composant_1,Saint-Lazare,Failure
2980,2020-06-18 09-43-15,EQ_5,Composant_4,Saint-Lazare,Warning
2981,2020-08-05 20-24-50,EQ_4,Composant_4,Saint-Lazare,Warning
2982,2020-08-01 07-04-01,EQ_1,Composant_1,Montparnasse,Maintenance
2983,2020-10-24 03-59-45,EQ_3,Composant_5,Opéra,Warning
2984,2020-11-03 10-02-31,EQ_5,Composant_2,Montparnasse,Failure
2985,2020-02-14 08-53-18,EQ_4,Composant_5,Gare de Lyon,Warning
2986,2020-02-13 06-25-27,EQ_3,Composant_3,Opéra,Failure
2987,2020-02-20 16-28-17,EQ_3,Composant_5,Opéra,Warning
2988,2020-01-22 10-38-50,EQ_5,Composant_4,Saint-Lazare,Maintenance
2989,2020-12-25 08-31-53,EQ_2,Composant_4,Montparnasse,Warning
2990,2020-03-15 12-01-17,EQ_1,Composant_2,Gare de Lyon,Maintenance
2991,2020-03-03 14-51-10,EQ_3,Composant_1,Opéra,Warning
2992,2020-01-08 16-04-56,EQ_4,Composant_1,Saint-Lazare,Maintenance
2993,2020-05-23 10-26-03,EQ_5,Composant_5,Saint-Lazare,Failure
2994,2020-01-15 13-20-23,EQ_5,Composant_4,Opéra,Maintenance
2995,2020-10-30 14-25-57,EQ_3,Composant_1,Saint-Lazare,Failure
2996,2020-06-11 02-26-29,EQ_3,Composant_5,Opéra,Maintenance
2997,2020-03-04 14-49-34,EQ_5,Composant_1,Saint-Lazare,Warning
2998,2020-02-09 22-26-49,EQ_4,Composant_3,Saint-Lazare,Warning
2999,2020-10-02 23-47-26,EQ_2,Composant_5,Saint-Lazare,Warning
3000,2020-01-25 02-48-15,EQ_2,Composant_3,Gare de Lyon,Maintenance
3001,2020-09-03 16-35-05,EQ_1,Composant_2,Opéra,Maintenance
3002,2020-12-13 20-10-22,EQ_2,Composant_4,Saint-Lazare,Failure
3003,2020-03-25 03-49-47,EQ_1,Composant_3,Gare de Lyon,Warning
3004,2020-11-27 07-17-14,EQ_4,Composant_3,Saint-Lazare,Maintenance
3005,2020-10-27 05-15-05,EQ_4,Composant_1,Montparnasse,Maintenance
3006,2020-09-29 12-52-06,EQ_3,Composant_4,Opéra,Maintenance
3007,2020-08-11 04-55-48,EQ_3,Composant_3,Montparnasse,Failure
3008,2020-04-03 15-14-11,EQ_4,Composant_5,Montparnasse,Maintenance
3009,2020-08-30 03-19-13,EQ_4,Composant_1,Saint-Lazare,Failure
3010,2020-11-13 12-01-35,EQ_5,Composant_2,Gare de Lyon,Failure
3011,2020-08-14 00-00-17,EQ_3,Composant_1,Gare de Lyon,Warning
3012,2020-06-18 03-17-22,EQ_5,Composant_1,Gare de Lyon,Failure
3013,2020-08-04 09-46-43,EQ_4,Composant_2,Saint-Lazare,Warning
3014,2020-01-23 08-58-59,EQ_5,Composant_1,Montparnasse,Warning
3015,2020-09-26 01-57-37,EQ_1,Composant_5,Montparnasse,Maintenance
3016,2020-12-29 17-23-13,EQ_1,Composant_2,Opéra,Failure
3017,2020-04-03 11-17-24,EQ_4,Composant_5,Saint-Lazare,Maintenance
3018,2020-07-16 18-46-23,EQ_5,Composant_3,Opéra,Failure
3019,2020-10-31 00-09-33,EQ_2,Composant_1,Saint-Lazare,Warning
3020,2020-08-11 06-41-00,EQ_3,Composant_1,Montparnasse,Failure
3021,2020-07-19 15-58-48,EQ_4,Composant_2,Gare de Lyon,Maintenance
3022,2020-04-23 15-23-07,EQ_3,Composant_1,Opéra,Failure
3023,2020-02-10 00-14-09,EQ_4,Composant_5,Gare de Lyon,Warning
3024,2020-10-14 19-03-25,EQ_5,Composant_4,Gare de Lyon,Maintenance
3025,2020-08-07 04-22-55,EQ_4,Composant_3,Montparnasse,Warning
3026,2020-03-21 14-47-52,EQ_4,Composant_1,Saint-Lazare,Maintenance
3027,2020-09-24 01-47-23,EQ_3,Composant_2,Montparnasse,Maintenance
3028,2020-06-01 14-18-58,EQ_3,Composant_4,Gare de Lyon,Maintenance
3029,2020-03-09 02-06-21,EQ_1,Composant_3,Montparnasse,Failure
3030,2020-01-11 06-51-01,EQ_4,Composant_3,Gare de Lyon,Maintenance
3031,2020-06-10 17-25-27,EQ_3,Composant_1,Opéra,Maintenance
3032,2020-09-30 22-51-56,EQ_5,Composant_4,Opéra,Maintenance
3033,2020-08-29 21-46-49,EQ_2,Composant_5,Montparnasse,Maintenance
3034,2020-09-13 02-24-59,EQ_5,Composant_2,Montparnasse,Failure
3035,2020-07-12 22-23-32,EQ_3,Composant_2,Opéra,Failure
3036,2020-04-16 08-40-37,EQ_3,Composant_2,Gare de Lyon,Maintenance
3037,2020-03-24 23-58-22,EQ_5,Composant_2,Saint-Lazare,Maintenance
3038,2020-02-18 23-40-08,EQ_5,Composant_2,Opéra,Maintenance
3039,2020-02-06 01-07-05,EQ_3,Composant_4,Gare de Lyon,Maintenance
3040,2020-07-31 12-12-20,EQ_1,Composant_5,Opéra,Maintenance
3041,2020-07-31 07-41-40,EQ_4,Composant_3,Montparnasse,Failure
3042,2020-07-30 16-59-15,EQ_4,Composant_5,Gare de Lyon,Warning
3043,2020-08-22 04-59-50,EQ_4,Composant_5,Gare de Lyon,Warning
3044,2020-10-23 15-57-08,EQ_1,Composant_4,Montparnasse,Failure
3045,2020-11-28 13-44-25,EQ_5,Composant_4,Montparnasse,Failure
3046,2020-03-23 06-41-03,EQ_2,Composant_4,Saint-Lazare,Warning
3047,2020-03-20 02-43-16,EQ_1,Composant_3,Montparnasse,Maintenance
3048,2020-10-25 00-41-57,EQ_5,Composant_4,Gare de Lyon,Failure
3049,2020-10-17 16-17-27,EQ_5,Composant_5,Gare de Lyon,Failure
3050,2020-05-28 02-39-45,EQ_3,Composant_2,Saint-Lazare,Failure
3051,2020-04-27 15-27-04,EQ_5,Composant_5,Montparnasse,Warning
3052,2020-05-05 18-35-13,EQ_5,Composant_5,Montparnasse,Warning
3053,2020-05-23 02-44-13,EQ_3,Composant_4,Montparnasse,Failure
3054,2020-12-28 17-13-20,EQ_3,Composant_3,Montparnasse,Maintenance
3055,2020-07-18 12-06-21,EQ_4,Composant_5,Montparnasse,Warning
3056,2020-09-07 12-59-20,EQ_3,Composant_2,Montparnasse,Failure
3057,2020-08-29 16-32-57,EQ_4,Composant_3,Saint-Lazare,Maintenance
3058,2020-05-24 10-28-16,EQ_5,Composant_1,Saint-Lazare,Warning
3059,2020-12-29 15-31-01,EQ_2,Composant_5,Gare de Lyon,Failure
3060,2020-03-18 05-42-02,EQ_5,Composant_2,Saint-Lazare,Failure
3061,2020-04-05 04-54-52,EQ_4,Composant_5,Gare de Lyon,Maintenance
3062,2020-06-28 14-41-26,EQ_3,Composant_4,Montparnasse,Warning
3063,2020-12-10 18-59-20,EQ_3,Composant_5,Saint-Lazare,Warning
3064,2020-01-12 22-14-45,EQ_1,Composant_2,Gare de Lyon,Failure
3065,2020-05-06 19-40-18,EQ_5,Composant_2,Saint-Lazare,Failure
3066,2020-07-04 10-05-52,EQ_1,Composant_5,Gare de Lyon,Warning
3067,2020-01-14 20-35-49,EQ_4,Composant_2,Gare de Lyon,Maintenance
3068,2020-11-10 19-19-17,EQ_2,Composant_3,Gare de Lyon,Failure
3069,2020-09-17 18-05-34,EQ_4,Composant_4,Gare de Lyon,Failure
3070,2020-11-19 13-01-44,EQ_4,Composant_1,Opéra,Warning
3071,2020-12-08 00-25-34,EQ_1,Composant_4,Montparnasse,Failure
3072,2020-06-22 08-26-50,EQ_5,Composant_5,Saint-Lazare,Maintenance
3073,2020-07-22 12-09-02,EQ_1,Composant_2,Montparnasse,Failure
3074,2020-07-21 11-28-20,EQ_3,Composant_1,Opéra,Maintenance
3075,2020-06-06 10-23-11,EQ_2,Composant_3,Opéra,Maintenance
3076,2020-04-02 22-15-09,EQ_5,Composant_3,Gare de Lyon,Warning
3077,2020-02-18 00-16-27,EQ_3,Composant_1,Saint-Lazare,Failure
3078,2020-08-14 10-35-37,EQ_1,Composant_1,Opéra,Maintenance
3079,2020-06-25 11-12-24,EQ_1,Composant_5,Saint-Lazare,Maintenance
3080,2020-10-10 09-12-43,EQ_4,Composant_2,Saint-Lazare,Warning
3081,2020-02-10 13-52-14,EQ_1,Composant_5,Opéra,Maintenance
3082,2020-03-10 17-35-27,EQ_3,Composant_5,Opéra,Failure
3083,2020-12-12 02-44-05,EQ_1,Composant_4,Gare de Lyon,Warning
3084,2020-10-30 22-42-01,EQ_4,Composant_1,Saint-Lazare,Warning
3085,2020-06-20 23-47-04,EQ_4,Composant_2,Montparnasse,Warning
3086,2020-08-04 06-36-20,EQ_5,Composant_1,Opéra,Failure
3087,2020-01-15 09-18-59,EQ_4,Composant_1,Gare de Lyon,Failure
3088,2020-05-04 11-18-09,EQ_3,Composant_3,Saint-Lazare,Warning
3089,2020-10-05 02-19-35,EQ_5,Composant_1,Montparnasse,Maintenance
3090,2020-09-30 19-33-27,EQ_2,Composant_1,Saint-Lazare,Warning
3091,2020-08-15 23-21-34,EQ_1,Composant_5,Opéra,Maintenance
3092,2020-05-30 15-54-52,EQ_1,Composant_4,Montparnasse,Warning
3093,2020-10-23 09-59-25,EQ_1,Composant_2,Saint-Lazare,Failure
3094,2020-05-22 22-35-57,EQ_1,Composant_2,Gare de Lyon,Maintenance
3095,2020-10-17 13-18-04,EQ_4,Composant_1,Gare de Lyon,Warning
3096,2020-09-01 10-27-58,EQ_1,Composant_2,Saint-Lazare,Failure
3097,2020-07-04 00-57-31,EQ_3,Composant_5,Opéra,Maintenance
3098,2020-11-20 18-37-22,EQ_2,Composant_4,Gare de Lyon,Failure
3099,2020-07-07 11-07-11,EQ_1,Composant_2,Saint-Lazare,Failure
3100,2020-04-15 05-32-07,EQ_4,Composant_1,Opéra,Warning
3101,2020-02-09 14-11-04,EQ_1,Composant_1,Gare de Lyon,Failure
3102,2020-04-18 00-15-37,EQ_3,Composant_5,Montparnasse,Warning
3103,2020-07-02 11-12-18,EQ_4,Composant_1,Gare de Lyon,Warning
3104,2020-12-18 19-55-46,EQ_3,Composant_4,Opéra,Failure
3105,2020-07-30 10-32-12,EQ_4,Composant_3,Gare de Lyon,Warning
3106,2020-02-07 11-38-18,EQ_3,Composant_4,Saint-Lazare,Failure
3107,2020-11-10 05-26-51,EQ_3,Composant_5,Saint-Lazare,Maintenance
3108,2020-03-07 20-32-08,EQ_5,Composant_1,Saint-Lazare,Failure
3109,2020-06-14 17-00-17,EQ_3,Composant_4,Saint-Lazare,Warning
3110,2020-01-07 09-30-31,EQ_1,Composant_1,Gare de Lyon,Maintenance
3111,2020-09-05 15-18-46,EQ_2,Composant_1,Montparnasse,Failure
3112,2020-08-10 14-35-06,EQ_2,Composant_5,Gare de Lyon,Maintenance
3113,2020-05-01 20-33-54,EQ_2,Composant_3,Gare de Lyon,Warning
3114,2020-10-15 04-27-02,EQ_4,Composant_4,Opéra,Maintenance
3115,2020-02-08 00-03-02,EQ_1,Composant_3,Opéra,Maintenance
3116,2020-01-24 17-54-50,EQ_1,Composant_5,Gare de Lyon,Maintenance
3117,2020-09-26 23-27-40,EQ_3,Composant_3,Saint-Lazare,Failure
3118,2020-10-07 16-53-57,EQ_3,Composant_2,Montparnasse,Warning
3119,2020-12-10 05-17-32,EQ_1,Composant_1,Saint-Lazare,Maintenance
3120,2020-06-07 12-14-52,EQ_4,Composant_5,Montparnasse,Failure
3121,2020-12-14 05-56-13,EQ_2,Composant_2,Gare de Lyon,Maintenance
3122,2020-05-13 03-48-59,EQ_4,Composant_2,Saint-Lazare,Maintenance
3123,2020-07-22 16-51-47,EQ_1,Composant_5,Gare de Lyon,Warning
3124,2020-12-08 18-53-05,EQ_5,Composant_3,Gare de Lyon,Failure
3125,2020-07-27 06-39-27,EQ_1,Composant_5,Gare de Lyon,Warning
3126,2020-01-29 22-56-44,EQ_2,Composant_1,Montparnasse,Maintenance
3127,2020-05-19 13-40-53,EQ_3,Composant_1,Saint-Lazare,Warning
3128,2020-06-14 19-45-18,EQ_1,Composant_3,Opéra,Maintenance
3129,2020-06-08 16-16-23,EQ_1,Composant_1,Gare de Lyon,Failure
3130,2020-12-12 12-00-52,EQ_5,Composant_3,Saint-Lazare,Failure
3131,2020-09-08 17-18-39,EQ_4,Composant_5,Montparnasse,Warning
3132,2020-06-21 17-07-22,EQ_5,Composant_2,Montparnasse,Failure
3133,2020-07-02 23-21-17,EQ_5,Composant_5,Saint-Lazare,Maintenance
3134,2020-04-08 09-59-06,EQ_1,Composant_5,Montparnasse,Maintenance
3135,2020-04-02 05-48-27,EQ_5,Composant_4,Montparnasse,Maintenance
3136,2020-08-13 19-45-09,EQ_5,Composant_1,Gare de Lyon,Maintenance
3137,2020-01-30 15-12-31,EQ_4,Composant_4,Montparnasse,Maintenance
3138,2020-07-16 07-49-58,EQ_2,Composant_2,Gare de Lyon,Warning
3139,2020-12-22 02-32-04,EQ_4,Composant_1,Gare de Lyon,Maintenance
3140,2020-12-30 22-55-24,EQ_5,Composant_2,Montparnasse,Warning
3141,2020-03-02 14-00-52,EQ_3,Composant_3,Saint-Lazare,Warning
3142,2020-12-11 10-53-29,EQ_4,Composant_5,Opéra,Warning
3143,2020-04-17 15-37-15,EQ_1,Composant_5,Gare de Lyon,Maintenance
3144,2020-09-12 01-13-26,EQ_4,Composant_5,Opéra,Warning
3145,2020-10-09 23-45-06,EQ_2,Composant_1,Montparnasse,Failure
3146,2020-05-26 09-41-33,EQ_1,Composant_4,Gare de Lyon,Maintenance
3147,2020-06-21 12-05-04,EQ_5,Composant_1,Opéra,Maintenance
3148,2020-12-09 16-57-08,EQ_3,Composant_5,Gare de Lyon,Warning
3149,2020-03-16 13-58-55,EQ_2,Composant_5,Gare de Lyon,Failure
3150,2020-07-02 12-17-48,EQ_3,Composant_4,Gare de Lyon,Warning
3151,2020-01-15 03-03-01,EQ_2,Composant_5,Gare de Lyon,Warning
3152,2020-06-20 06-57-14,EQ_1,Composant_3,Gare de Lyon,Warning
3153,2020-11-16 18-58-59,EQ_3,Composant_2,Opéra,Failure
3154,2020-11-01 18-25-41,EQ_2,Composant_5,Montparnasse,Failure
3155,2020-11-14 15-30-15,EQ_5,Composant_4,Opéra,Warning
3156,2020-10-25 00-18-40,EQ_3,Composant_5,Gare de Lyon,Maintenance
3157,2020-10-15 21-53-01,EQ_2,Composant_3,Montparnasse,Failure
3158,2020-06-20 20-15-04,EQ_2,Composant_2,Montparnasse,Maintenance
3159,2020-11-15 00-55-52,EQ_1,Composant_4,Saint-Lazare,Warning
3160,2020-04-11 04-37-10,EQ_4,Composant_1,Gare de Lyon,Maintenance
3161,2020-06-10 04-38-24,EQ_4,Composant_2,Gare de Lyon,Maintenance
3162,2020-06-30 20-37-33,EQ_2,Composant_3,Saint-Lazare,Maintenance
3163,2020-05-02 14-47-43,EQ_5,Composant_2,Montparnasse,Maintenance
3164,2020-08-13 17-10-40,EQ_2,Composant_2,Gare de Lyon,Failure
3165,2020-09-16 08-30-13,EQ_1,Composant_4,Saint-Lazare,Failure
3166,2020-01-19 12-55-10,EQ_3,Composant_2,Montparnasse,Failure
3167,2020-12-23 21-14-09,EQ_5,Composant_1,Opéra,Warning
3168,2020-12-01 14-45-56,EQ_5,Composant_1,Saint-Lazare,Warning
3169,2020-05-06 22-55-09,EQ_5,Composant_5,Montparnasse,Warning
3170,2020-12-12 22-26-34,EQ_1,Composant_5,Saint-Lazare,Warning
3171,2020-01-21 19-58-13,EQ_2,Composant_4,Montparnasse,Failure
3172,2020-09-12 14-25-22,EQ_3,Composant_1,Opéra,Warning
3173,2020-06-29 20-41-53,EQ_4,Composant_5,Montparnasse,Warning
3174,2020-09-25 08-06-58,EQ_5,Composant_3,Gare de Lyon,Warning
3175,2020-09-02 21-50-04,EQ_3,Composant_5,Gare de Lyon,Warning
3176,2020-02-22 21-26-47,EQ_4,Composant_1,Opéra,Warning
3177,2020-05-19 06-42-05,EQ_4,Composant_2,Montparnasse,Maintenance
3178,2020-12-23 04-22-46,EQ_5,Composant_4,Gare de Lyon,Maintenance
3179,2020-07-13 18-02-52,EQ_5,Composant_2,Saint-Lazare,Failure
3180,2020-10-26 22-19-07,EQ_3,Composant_4,Gare de Lyon,Maintenance
3181,2020-07-21 01-08-06,EQ_3,Composant_1,Gare de Lyon,Failure
3182,2020-09-16 10-48-43,EQ_5,Composant_4,Saint-Lazare,Warning
3183,2020-09-12 00-29-20,EQ_3,Composant_3,Saint-Lazare,Warning
3184,2020-09-29 09-29-45,EQ_5,Composant_4,Opéra,Maintenance
3185,2020-07-29 16-44-09,EQ_4,Composant_1,Opéra,Failure
3186,2020-06-07 22-23-49,EQ_5,Composant_2,Saint-Lazare,Failure
3187,2020-12-03 16-44-14,EQ_3,Composant_5,Opéra,Warning
3188,2020-08-12 20-38-41,EQ_1,Composant_3,Montparnasse,Failure
3189,2020-06-06 10-57-03,EQ_2,Composant_1,Montparnasse,Maintenance
3190,2020-09-13 12-32-29,EQ_2,Composant_3,Saint-Lazare,Failure
3191,2020-11-12 19-49-27,EQ_3,Composant_5,Gare de Lyon,Maintenance
3192,2020-03-01 13-23-28,EQ_1,Composant_3,Saint-Lazare,Maintenance
3193,2020-08-25 23-38-44,EQ_2,Composant_1,Saint-Lazare,Failure
3194,2020-09-20 15-32-16,EQ_2,Composant_3,Opéra,Warning
3195,2020-03-14 17-32-22,EQ_1,Composant_2,Montparnasse,Maintenance
3196,2020-09-09 05-25-42,EQ_3,Composant_3,Montparnasse,Warning
3197,2020-03-28 05-12-14,EQ_5,Composant_5,Montparnasse,Maintenance
3198,2020-09-19 17-11-29,EQ_3,Composant_5,Gare de Lyon,Warning
3199,2020-11-13 02-40-32,EQ_5,Composant_5,Gare de Lyon,Warning
3200,2020-03-23 16-18-50,EQ_1,Composant_3,Saint-Lazare,Failure
3201,2020-02-12 17-02-21,EQ_5,Composant_3,Montparnasse,Warning
3202,2020-02-24 23-03-52,EQ_3,Composant_3,Montparnasse,Maintenance
3203,2020-03-30 02-49-34,EQ_3,Composant_2,Montparnasse,Failure
3204,2020-08-25 15-56-32,EQ_2,Composant_1,Gare de Lyon,Maintenance
3205,2020-12-21 15-34-13,EQ_5,Composant_1,Montparnasse,Warning
3206,2020-04-25 20-30-18,EQ_2,Composant_3,Gare de Lyon,Maintenance
3207,2020-02-05 23-03-21,EQ_2,Composant_2,Gare de Lyon,Failure
3208,2020-11-12 03-02-57,EQ_1,Composant_5,Opéra,Warning
3209,2020-03-30 23-20-51,EQ_2,Composant_2,Montparnasse,Warning
3210,2020-05-13 19-21-02,EQ_4,Composant_2,Saint-Lazare,Failure
3211,2020-07-28 22-36-32,EQ_2,Composant_1,Opéra,Warning
3212,2020-03-13 14-52-12,EQ_3,Composant_1,Montparnasse,Failure
3213,2020-03-14 13-58-09,EQ_4,Composant_5,Saint-Lazare,Maintenance
3214,2020-06-12 07-55-55,EQ_5,Composant_1,Gare de Lyon,Failure
3215,2020-08-03 14-34-54,EQ_3,Composant_3,Saint-Lazare,Warning
3216,2020-12-14 20-31-36,EQ_1,Composant_2,Montparnasse,Maintenance
3217,2020-03-04 10-43-49,EQ_3,Composant_5,Saint-Lazare,Failure
3218,2020-12-01 08-23-21,EQ_3,Composant_1,Montparnasse,Maintenance
3219,2020-04-09 14-10-46,EQ_4,Composant_5,Gare de Lyon,Failure
3220,2020-08-03 08-03-03,EQ_4,Composant_5,Saint-Lazare,Failure
3221,2020-04-14 19-24-55,EQ_2,Composant_5,Gare de Lyon,Failure
3222,2020-11-26 21-22-26,EQ_1,Composant_4,Saint-Lazare,Maintenance
3223,2020-09-08 04-59-50,EQ_3,Composant_3,Gare de Lyon,Failure
3224,2020-03-19 02-41-35,EQ_4,Composant_2,Opéra,Failure
3225,2020-10-06 10-35-53,EQ_3,Composant_4,Saint-Lazare,Failure
3226,2020-08-10 02-18-25,EQ_3,Composant_1,Opéra,Failure
3227,2020-11-30 08-56-55,EQ_1,Composant_3,Opéra,Warning
3228,2020-03-23 07-28-42,EQ_3,Composant_1,Saint-Lazare,Warning
3229,2020-10-10 00-23-30,EQ_1,Composant_2,Saint-Lazare,Failure
3230,2020-10-27 05-26-17,EQ_2,Composant_2,Montparnasse,Warning
3231,2020-02-08 18-46-20,EQ_3,Composant_5,Montparnasse,Warning
3232,2020-10-22 17-24-30,EQ_2,Composant_2,Saint-Lazare,Warning
3233,2020-08-16 18-23-43,EQ_3,Composant_3,Opéra,Warning
3234,2020-03-01 00-14-53,EQ_5,Composant_3,Gare de Lyon,Maintenance
3235,2020-11-01 21-11-42,EQ_2,Composant_2,Saint-Lazare,Warning
3236,2020-10-31 07-49-02,EQ_3,Composant_1,Opéra,Failure
3237,2020-01-29 09-07-57,EQ_4,Composant_2,Montparnasse,Maintenance
3238,2020-02-16 20-07-19,EQ_5,Composant_1,Saint-Lazare,Maintenance
3239,2020-04-20 04-36-04,EQ_1,Composant_2,Montparnasse,Maintenance
3240,2020-06-08 22-35-24,EQ_3,Composant_5,Saint-Lazare,Maintenance
3241,2020-02-03 16-21-24,EQ_5,Composant_3,Saint-Lazare,Failure
3242,2020-11-18 08-53-48,EQ_4,Composant_1,Gare de Lyon,Failure
3243,2020-09-05 19-32-25,EQ_4,Composant_4,Montparnasse,Warning
3244,2020-02-29 15-42-43,EQ_4,Composant_2,Opéra,Warning
3245,2020-07-10 10-09-52,EQ_5,Composant_1,Opéra,Maintenance
3246,2020-10-20 06-51-16,EQ_3,Composant_1,Opéra,Failure
3247,2020-12-21 15-14-50,EQ_5,Composant_3,Opéra,Warning
3248,2020-03-14 22-10-30,EQ_2,Composant_2,Saint-Lazare,Maintenance
3249,2020-05-27 14-12-34,EQ_5,Composant_4,Saint-Lazare,Maintenance
3250,2020-11-04 10-34-18,EQ_2,Composant_5,Opéra,Warning
3251,2020-09-29 08-28-10,EQ_4,Composant_1,Opéra,Maintenance
3252,2020-06-09 04-07-24,EQ_2,Composant_1,Opéra,Maintenance
3253,2020-11-27 04-23-51,EQ_4,Composant_4,Opéra,Failure
3254,2020-07-27 17-49-42,EQ_1,Composant_3,Opéra,Maintenance
3255,2020-03-22 19-46-41,EQ_1,Composant_4,Montparnasse,Failure
3256,2020-01-25 06-59-14,EQ_1,Composant_1,Saint-Lazare,Failure
3257,2020-10-02 02-28-09,EQ_3,Composant_5,Montparnasse,Maintenance
3258,2020-04-15 12-02-25,EQ_4,Composant_2,Saint-Lazare,Maintenance
3259,2020-07-06 21-03-01,EQ_2,Composant_2,Gare de Lyon,Failure
3260,2020-03-13 07-11-19,EQ_3,Composant_3,Montparnasse,Failure
3261,2020-06-24 07-55-44,EQ_2,Composant_5,Saint-Lazare,Failure
3262,2020-02-09 03-48-51,EQ_1,Composant_3,Montparnasse,Failure
3263,2020-04-21 08-20-58,EQ_1,Composant_3,Montparnasse,Warning
3264,2020-12-02 08-39-26,EQ_4,Composant_1,Saint-Lazare,Maintenance
3265,2020-09-02 12-07-24,EQ_3,Composant_3,Montparnasse,Maintenance
3266,2020-12-20 02-33-36,EQ_4,Composant_5,Saint-Lazare,Warning
3267,2020-07-18 22-33-25,EQ_2,Composant_2,Saint-Lazare,Maintenance
3268,2020-11-15 12-35-28,EQ_3,Composant_1,Opéra,Warning
3269,2020-06-06 01-25-16,EQ_5,Composant_5,Opéra,Warning
3270,2020-03-19 04-53-52,EQ_4,Composant_1,Gare de Lyon,Warning
3271,2020-01-26 11-00-13,EQ_2,Composant_4,Saint-Lazare,Failure
3272,2020-03-15 17-13-35,EQ_3,Composant_5,Montparnasse,Failure
3273,2020-07-27 23-53-29,EQ_2,Composant_4,Gare de Lyon,Maintenance
3274,2020-05-15 21-29-08,EQ_3,Composant_5,Montparnasse,Warning
3275,2020-08-20 10-12-46,EQ_2,Composant_2,Montparnasse,Warning
3276,2020-05-08 09-52-14,EQ_3,Composant_4,Saint-Lazare,Failure
3277,2020-09-18 11-29-04,EQ_2,Composant_1,Opéra,Failure
3278,2020-11-28 13-53-15,EQ_5,Composant_2,Saint-Lazare,Maintenance
3279,2020-10-07 17-34-31,EQ_2,Composant_4,Opéra,Warning
3280,2020-12-04 00-13-27,EQ_4,Composant_4,Gare de Lyon,Maintenance
3281,2020-08-12 02-55-15,EQ_1,Composant_4,Gare de Lyon,Maintenance
3282,2020-06-22 15-18-48,EQ_4,Composant_3,Saint-Lazare,Failure
3283,2020-05-02 01-31-43,EQ_5,Composant_3,Saint-Lazare,Warning
3284,2020-09-04 21-22-54,EQ_2,Composant_5,Opéra,Failure
3285,2020-04-11 05-22-40,EQ_4,Composant_2,Saint-Lazare,Warning
3286,2020-05-29 11-54-17,EQ_5,Composant_5,Saint-Lazare,Maintenance
3287,2020-05-24 20-53-07,EQ_4,Composant_2,Opéra,Maintenance
3288,2020-07-23 03-37-22,EQ_5,Composant_2,Montparnasse,Failure
3289,2020-07-20 10-27-10,EQ_4,Composant_2,Saint-Lazare,Maintenance
3290,2020-01-12 08-22-38,EQ_5,Composant_2,Opéra,Maintenance
